Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
1560.0,13545.7,21652.4,13492.2,22077.7,13522.8,22123.1,13534.3,22214.6,13519.1,18354.4,13531.9,18470.9,13492.2,18560.2,17013.4,18626.3,13522.8,18692.9
1580.0,13534.2,21651.7,13496.2,22082.0,13521.7,22146.3,13535.3,22231.9,13530.3,18362.4,13531.7,18483.5,13496.2,18577.1,17006.8,18647.8,13521.7,18716.3
1600.0,13542.9,21672.4,13487.4,22079.5,13528.7,22162.7,13534.2,22251.0,13525.5,18356.4,13530.1,18480.5,13487.4,18568.5,17020.1,18635.0,13528.7,18714.0
1620.0,13544.9,21665.9,13496.7,22090.9,13530.9,22164.8,13543.4,22232.1,13525.9,18385.6,13531.9,18481.6,13496.7,18571.9,17014.6,18639.9,13530.9,18715.6
1640.0,13545.0,21690.4,13499.5,22110.3,13520.9,22165.3,13547.9,22271.6,13525.8,18378.2,13545.0,18493.9,13499.5,18584.4,17032.3,18667.6,13520.9,18728.1
1660.0,13541.0,21692.0,13507.5,22112.4,13521.3,22179.0,13543.6,22264.4,13536.8,18389.6,13536.2,18489.8,13507.5,18570.7,17048.6,18664.9,13521.3,18731.8
1680.0,13536.9,21710.0,13518.8,22112.3,13534.9,22168.0,13560.6,22252.8,13547.6,18405.2,13539.1,18504.9,13518.8,18581.3,17052.5,18674.4,13534.9,18749.9
1700.0,13534.2,21725.4,13514.7,22121.4,13539.2,22191.6,13549.0,22268.5,13531.2,18403.6,13544.1,18514.7,13514.7,18592.9,17053.5,18673.0,13539.2,18736.3
1720.0,13535.6,21708.3,13518.5,22142.1,13546.8,22176.5,13550.4,22267.6,13533.7,18430.3,13526.7,18500.5,13518.5,18614.8,17056.0,18678.2,13546.8,18759.1
1740.0,13542.2,21713.4,13514.6,22131.4,13542.4,22202.0,13555.5,22271.7,13541.4,18431.3,13536.7,18542.1,13514.6,18594.4,17059.4,18696.6,13542.4,18773.1
1760.0,13541.5,21716.9,13522.9,22144.8,13542.9,22201.2,13563.2,22277.3,13540.0,18416.3,13537.4,18533.2,13522.9,18629.5,17064.2,18683.5,13542.9,18763.6
